cells,Gen1,Gen2,Gen3,Gen 4,Gen 5
A3209,0,0,0,0,0
A3210,0,2.00785343002263,0,0,0
A3211,0,0,0,0,0
A3212,1.0019582262109,5.04947336903132,0,2.00785343002263,0
A3213,0,0,0,0,0
A3214,0,0,0,0,0
A3215,0,0,0,0,0
A3216,0,0,0,0,0
A3217,0,0,0,0,0
A3218,0,0,0,0,0
A3219,0,0,1.0019582262109,0,0
A3220,0,0,0,0,0
A3221,0,0,0,0,0
A3222,0,0,0,0,0
A3223,0,0,0,0,0
A3224,0,0,0,0,0
A3225,1.0019582262109,0,1.0019582262109,0,0
A3226,0,0,0,2.00785343002263,0
A3227,4.03157938384363,15.4574108131603,3.01771667252281,7.09748429180284,4.03157938384363
A3228,0,17.5907564923013,0,0,0
A3229,0,18.6641333268705,0,0,1.0019582262109
A3230,0,0,0,0,0
A3231,0,0,0,0,0
A3232,3.01771667252281,2.00785343002263,3.01771667252281,5.04947336903132,4.03157938384363
A3233,1.0019582262109,2.00785343002263,0,6.07143081403291,2.00785343002263
A3234,0,1.0019582262109,0,0,0
A3235,0,0,0,0,0
A3236,2.00785343002263,0,0,1.0019582262109,0
A3237,1.0019582262109,3.01771667252281,2.00785343002263,2.00785343002263,1.0019582262109
A3238,0,0,0,0,0
A3239,3.01771667252281,3.01771667252281,2.00785343002263,2.00785343002263,0
A3240,2.00785343002263,1.0019582262109,0,1.0019582262109,1.0019582262109
A3241,0,3.01771667252281,0,2.00785343002263,0
A3242,0,0,0,0,0
A3243,0,0,0,0,0
A3244,1.0019582262109,0,0,0,1.0019582262109
A3245,0,0,0,0,0
A3246,0,0,0,1.0019582262109,0
A3247,1.0019582262109,0,0,3.01771667252281,3.01771667252281
A3248,0,0,0,0,0
A3249,1.0019582262109,3.01771667252281,3.01771667252281,1.0019582262109,3.01771667252281
A3250,0,0,0,0,0
A3251,1.0019582262109,3.01771667252281,1.0019582262109,4.03157938384363,0
A3252,1.0019582262109,13.3416962915876,4.03157938384363,5.04947336903132,2.00785343002263
A3253,0,2.00785343002263,0,0,0
A3254,0,0,0,0,0
A3255,1.0019582262109,1.0019582262109,0,0,0
A3256,0,0,0,0,0
A3257,0,0,0,0,0
A3258,0,0,1.0019582262109,0,0
A3259,1.0019582262109,1.0019582262109,1.0019582262109,4.03157938384363,0
A3260,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109
A3261,1.0019582262109,1.0019582262109,0,2.00785343002263,0
A3262,0,0,0,0,0
A3263,0,0,0,0,0
A3264,0,0,0,0,0
A3265,1.0019582262109,5.04947336903132,2.00785343002263,11.2433238873179,2.00785343002263
A3266,2.00785343002263,0,0,0,0
A3267,2.00785343002263,1.0019582262109,1.0019582262109,3.01771667252281,0
A3268,1.0019582262109,4.03157938384363,3.01771667252281,1.0019582262109,3.01771667252281
A3269,0,2.00785343002263,1.0019582262109,0,3.01771667252281
A3270,0,0,0,0,0
A3271,10.2005525880831,20.8244837002118,11.2433238873179,29.6529447744312,8.12766676853256
A3272,0,1.0019582262109,1.0019582262109,2.00785343002263,0
A3273,0,0,0,0,0
A3274,0,0,2.00785343002263,1.0019582262109,0
A3275,0,0,0,1.0019582262109,0
A3276,59.3846951520704,0,18.6641333268705,53.1556773832306,2.00785343002263
A3277,0,0,0,0,0
A3278,0,0,0,0,0
A3279,0,0,0,0,0
A3280,0,0,0,0,0
A3281,4.03157938384363,2.00785343002263,4.03157938384363,4.03157938384363,2.00785343002263
A3282,0,2.00785343002263,1.0019582262109,2.00785343002263,4.03157938384363
A3283,0,0,1.0019582262109,0,0
A3284,1.0019582262109,3.01771667252281,0,4.03157938384363,1.0019582262109
A3285,0,0,0,2.00785343002263,0
A3286,8.12766676853256,14.3973678906563,2.00785343002263,16.5218614112182,4.03157938384363
A3287,0,0,0,0,0
A3288,3.01771667252281,7.09748429180284,2.00785343002263,7.09748429180284,5.04947336903132
A3289,0,1.0019582262109,0,0,5.04947336903132
A3290,0,1.0019582262109,0,0,0
A3291,0,0,0,0,0
A3292,0,0,0,2.00785343002263,0
A3293,2.00785343002263,1.0019582262109,1.0019582262109,6.07143081403291,2.00785343002263
A3294,0,0,0,0,0
A3295,4.03157938384363,3.01771667252281,0,7.09748429180284,8.12766676853256
A3296,0,0,2.00785343002263,1.0019582262109,2.00785343002263
A3297,2.00785343002263,4.03157938384363,1.0019582262109,7.09748429180284,3.01771667252281
A3298,0,0,0,0,0
A3299,0,0,0,0,0
A3300,0,0,0,0,0
A3301,3.01771667252281,10.2005525880831,3.01771667252281,10.2005525880831,1.0019582262109
A3302,0,0,0,0,0
A3303,2.00785343002263,1.0019582262109,0,4.03157938384363,3.01771667252281
A3304,0,1.0019582262109,0,1.0019582262109,0
A3305,0,0,0,0,0
A3306,0,0,0,0,0
A3307,0,0,0,0,0
A3308,0,0,0,0,0
A3309,0,0,0,0,0
A3310,0,0,0,0,0
A3311,13.3416962915876,0,1.0019582262109,5.04947336903132,0
A3312,0,0,1.0019582262109,0,0
A3313,1.0019582262109,2.00785343002263,0,0,1.0019582262109
A3314,2.00785343002263,7.09748429180284,2.00785343002263,3.01771667252281,1.0019582262109
A3315,0,0,0,1.0019582262109,0
A3316,0,0,0,5.04947336903132,0
A3317,1.0019582262109,0,2.00785343002263,1.0019582262109,0
A3318,0,0,0,0,0
A3319,0,0,2.00785343002263,0,1.0019582262109
A3320,0,8.12766676853256,0,0,0
A3321,1.0019582262109,1.0019582262109,2.00785343002263,0,1.0019582262109
A3322,0,0,0,5.04947336903132,0
A3323,3.01771667252281,1.0019582262109,0,5.04947336903132,2.00785343002263
A3324,0,0,0,0,0
A3325,0,1.0019582262109,2.00785343002263,2.00785343002263,2.00785343002263
A3326,2.00785343002263,6.07143081403291,4.03157938384363,1.0019582262109,1.0019582262109
A3327,0,8.12766676853256,1.0019582262109,6.07143081403291,2.00785343002263
A3328,0,0,1.0019582262109,0,0
A3329,1.0019582262109,0,0,1.0019582262109,0
A3330,3.01771667252281,7.09748429180284,0,1.0019582262109,0
A3331,0,1.0019582262109,1.0019582262109,2.00785343002263,0
A3332,9.16201161000583,6.07143081403291,3.01771667252281,4.03157938384363,1.0019582262109
A3333,0,6.07143081403291,0,2.00785343002263,0
A3334,1.0019582262109,0,0,3.01771667252281,4.03157938384363
A3335,5.04947336903132,7.09748429180284,0,4.03157938384363,0
A3336,1.0019582262109,0,1.0019582262109,3.01771667252281,0
A3337,0,0,0,0,0
A3338,1.0019582262109,3.01771667252281,0,7.09748429180284,0
A3339,0,1.0019582262109,0,0,0
A3340,0,0,0,0,0
A3341,0,4.03157938384363,0,2.00785343002263,0
A3342,1.0019582262109,5.04947336903132,2.00785343002263,1.0019582262109,2.00785343002263
A3343,0,0,0,0,0
A3344,0,0,0,0,0
A3345,0,0,0,0,0
A3346,0,1.0019582262109,4.03157938384363,0,0
A3347,5.04947336903132,0,2.00785343002263,8.12766676853256,0
A3348,1.0019582262109,0,0,0,0
A3349,1.0019582262109,0,0,0,0
A3350,0,0,0,0,0
A3351,0,0,0,0,0
A3352,1.0019582262109,0,0,0,0
A3353,0,0,0,0,0
A3354,0,0,0,0,0
A3355,0,0,0,0,0
A3356,0,0,0,0,0
A3357,0,0,0,0,0
A3358,1.0019582262109,0,1.0019582262109,1.0019582262109,0
A3359,0,0,0,0,0
A3360,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109
A3361,2.00785343002263,6.07143081403291,1.0019582262109,5.04947336903132,0
A3362,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109,0
A3363,2.00785343002263,2.00785343002263,2.00785343002263,3.01771667252281,1.0019582262109
A3364,0,0,1.0019582262109,4.03157938384363,1.0019582262109
A3365,1.0019582262109,0,0,1.0019582262109,1.0019582262109
A3366,0,0,3.01771667252281,1.0019582262109,3.01771667252281
A3367,0,0,0,1.0019582262109,3.01771667252281
A3368,0,0,0,0,0
A3369,0,0,0,0,0
A3370,0,0,0,2.00785343002263,0
A3371,1.0019582262109,1.0019582262109,0,0,1.0019582262109
A3372,1.0019582262109,0,0,0,0
A3373,0,0,0,0,0
A3374,1.0019582262109,1.0019582262109,0,0,3.01771667252281
A3375,3.01771667252281,0,0,1.0019582262109,1.0019582262109
A3376,1.0019582262109,0,0,2.00785343002263,2.00785343002263
A3377,0,0,0,0,0
A3378,1.0019582262109,2.00785343002263,1.0019582262109,0,0
A3379,0,0,0,0,0
A3380,0,0,0,0,0
A3381,0,0,0,0,0
A3382,0,0,0,0,0
A3383,0,38.7967739205634,0,0,0
A3384,0,0,0,0,0
A3385,0,20.8244837002118,0,0,0
A3386,0,0,0,0,0
A3387,0,0,0,0,0
A3388,0,0,0,0,0
A3389,0,2.00785343002263,0,0,0
A3390,0,1.0019582262109,0,0,0
A3391,0,0,0,0,0
A3392,0,0,0,0,0
A3393,0,0,0,0,0
A3394,0,0,0,0,0
A3395,0,0,0,0,0
A3396,0,0,0,0,0
A3397,0,0,0,0,0
A3398,0,0,0,0,0
A3399,0,0,0,0,0
A3400,0,130.105559568879,0,0,0
A3401,0,0,0,0,0
A3402,1.0019582262109,77.6781899314995,0,0,0
A3403,2.00785343002263,1.0019582262109,3.01771667252281,4.03157938384363,1.0019582262109
A3404,1.0019582262109,0,0,0,0
A3405,0,0,0,0,0
A3406,0,0,0,0,0
A3407,0,0,0,0,0
A3408,0,0,0,0,0
A3409,0,0,0,1.0019582262109,0
A3410,0,0,0,0,0
A3411,0,1.0019582262109,2.00785343002263,0,0
A3412,0,1.0019582262109,0,0,0
A3413,0,0,0,0,0
A3414,0,0,0,0,0
A3415,0,0,0,0,0
A3416,0,0,0,0,0
A3417,0,0,0,0,0
A3418,0,0,0,0,0
A3419,0,0,0,0,0
A3420,0,0,0,0,0
A3421,1.0019582262109,0,0,0,0
A3422,0,0,0,0,0
A3423,0,0,0,0,0
A3424,0,0,0,0,0
A3425,0,0,0,0,0
A3426,0,0,0,0,0
A3427,1.0019582262109,1.0019582262109,0,1.0019582262109,1.0019582262109
A3428,0,1.0019582262109,1.0019582262109,0,0
A3429,1.0019582262109,2.00785343002263,1.0019582262109,3.01771667252281,1.0019582262109
A3430,0,0,0,0,0
A3431,0,1.0019582262109,0,2.00785343002263,0
A3432,1.0019582262109,0,0,0,1.0019582262109
A3433,0,0,0,3.01771667252281,0
A3434,1.0019582262109,3.01771667252281,3.01771667252281,2.00785343002263,1.0019582262109
A3435,0,1.0019582262109,0,1.0019582262109,0
A3436,0,2.00785343002263,2.00785343002263,3.01771667252281,2.00785343002263
A3437,1.0019582262109,6.07143081403291,2.00785343002263,3.01771667252281,0
A3438,0,0,0,0,0
A3439,0,0,0,1.0019582262109,0
A3440,4.03157938384363,6.07143081403291,2.00785343002263,1.0019582262109,0
A3441,14.3973678906563,14.3973678906563,6.07143081403291,7.09748429180284,1.0019582262109
A3442,4.03157938384363,15.4574108131603,9.16201161000583,12.2903601117083,4.03157938384363
A3443,2.00785343002263,3.01771667252281,3.01771667252281,3.01771667252281,2.00785343002263
A3444,1.0019582262109,0,4.03157938384363,0,2.00785343002263
A3445,0,0,2.00785343002263,1.0019582262109,0
A3446,0,0,1.0019582262109,0,0
A3447,2.00785343002263,3.01771667252281,1.0019582262109,3.01771667252281,1.0019582262109
A3448,6.07143081403291,3.01771667252281,2.00785343002263,4.03157938384363,1.0019582262109
A3449,2.00785343002263,2.00785343002263,0,1.0019582262109,0
A3450,0,1.0019582262109,1.0019582262109,2.00785343002263,0
A3451,0,1.0019582262109,1.0019582262109,1.0019582262109,0
A3452,3.01771667252281,4.03157938384363,2.00785343002263,6.07143081403291,1.0019582262109
A3453,0,2.00785343002263,2.00785343002263,4.03157938384363,0
A3454,0,1.0019582262109,0,1.0019582262109,0
A3455,0,6.07143081403291,0,1.0019582262109,0
A3456,5.04947336903132,1.0019582262109,1.0019582262109,6.07143081403291,2.00785343002263
A3457,0,0,0,0,0
A3458,1.0019582262109,0,0,1.0019582262109,0
A3459,1.0019582262109,2.00785343002263,0,2.00785343002263,2.00785343002263
A3460,0,1.0019582262109,0,1.0019582262109,0
A3461,1.0019582262109,0,0,0,0
A3462,0,1.0019582262109,0,0,1.0019582262109
A3463,1.0019582262109,0,0,0,0
A3464,0,0,0,0,0
A3465,0,1.0019582262109,0,0,1.0019582262109
A3466,0,0,0,2.00785343002263,0
A3467,0,0,0,0,0
A3468,1.0019582262109,1.0019582262109,0,1.0019582262109,1.0019582262109
A3469,2.00785343002263,0,0,0,1.0019582262109
A3470,1.0019582262109,0,0,0,1.0019582262109
A3471,0,0,0,0,0
A3472,0,0,0,0,0
A3473,0,0,0,0,0
A3474,0,0,0,0,0
A3475,0,0,0,0,0
A3476,1.0019582262109,4.03157938384363,0,0,2.00785343002263
A3477,0,0,0,0,0
A3478,2.00785343002263,1.0019582262109,0,0,1.0019582262109
A3479,4.03157938384363,1.0019582262109,1.0019582262109,0,0
A3480,4.03157938384363,3.01771667252281,2.00785343002263,2.00785343002263,0
A3481,0,0,1.0019582262109,0,0
A3482,0,2.00785343002263,0,0,1.0019582262109
A3483,14.3973678906563,4.03157938384363,7.09748429180284,15.4574108131603,6.07143081403291
A3484,0,0,0,3.01771667252281,0
A3485,0,0,0,1.0019582262109,0
A3486,0,1.0019582262109,0,0,0
A3487,10.2005525880831,5.04947336903132,1.0019582262109,7.09748429180284,5.04947336903132
A3488,0,0,0,0,0
A3489,2.00785343002263,4.03157938384363,3.01771667252281,6.07143081403291,3.01771667252281
A3490,3.01771667252281,4.03157938384363,0,2.00785343002263,2.00785343002263
A3491,7.09748429180284,25.2006586401926,11.2433238873179,13.3416962915876,15.4574108131603
A3492,0,0,0,0,0
A3493,1.0019582262109,2.00785343002263,2.00785343002263,1.0019582262109,2.00785343002263
A3494,0,0,0,0,0
A3495,12.2903601117083,10.2005525880831,2.00785343002263,16.5218614112182,4.03157938384363
A3496,4.03157938384363,1.0019582262109,1.0019582262109,1.0019582262109,0
A3497,4.03157938384363,5.04947336903132,3.01771667252281,7.09748429180284,1.0019582262109
A3498,19.7420296561744,12.2903601117083,7.09748429180284,10.2005525880831,6.07143081403291
A3499,7.09748429180284,4.03157938384363,4.03157938384363,12.2903601117083,1.0019582262109
A3500,14.3973678906563,7.09748429180284,5.04947336903132,12.2903601117083,4.03157938384363
A3501,14.3973678906563,15.4574108131603,9.16201161000583,12.2903601117083,5.04947336903132
A3502,0,0,0,0,0
A3503,1.0019582262109,1.0019582262109,0,1.0019582262109,0
A3504,0,0,0,1.0019582262109,0
A3505,0,0,0,0,0
A3506,0,0,0,0,0
A3507,0,0,0,0,0
A3508,0,0,0,0,0
A3509,1.0019582262109,0,0,1.0019582262109,1.0019582262109
A3510,1.0019582262109,0,0,0,0
A3511,0,0,0,0,0
A3512,0,6.07143081403291,6.07143081403291,15.4574108131603,11.2433238873179
A3513,0,0,0,1.0019582262109,0
A3514,1.0019582262109,5.04947336903132,1.0019582262109,0,0
A3515,2.00785343002263,1.0019582262109,0,5.04947336903132,1.0019582262109
A3516,2.00785343002263,5.04947336903132,1.0019582262109,13.3416962915876,4.03157938384363
A3517,0,1.0019582262109,0,0,0
A3518,69.6775387944488,2.00785343002263,28.5325928768826,65.769065928967,2.00785343002263
A3519,0,0,0,0,0
A3520,11.2433238873179,0,0,3.01771667252281,0
A3521,0,0,0,0,0
A3522,1.0019582262109,1.0019582262109,0,1.0019582262109,0
A3523,0,0,0,0,0
A3524,3.01771667252281,2.00785343002263,0,4.03157938384363,1.0019582262109
A3525,0,1.0019582262109,0,0,0
A3526,12.2903601117083,6.07143081403291,4.03157938384363,11.2433238873179,1.0019582262109
A3527,0,0,0,3.01771667252281,0
A3528,0,2.00785343002263,0,0,0
A3529,0,0,0,0,0
A3530,0,0,0,0,0
A3531,0,6.07143081403291,1.0019582262109,1.0019582262109,0
A3532,0,0,0,0,0
A3533,2.00785343002263,1.0019582262109,2.00785343002263,1.0019582262109,0
A3534,0,0,0,0,0
A3535,0,4.03157938384363,0,2.00785343002263,2.00785343002263
A3536,1.0019582262109,1.0019582262109,0,0,1.0019582262109
A3537,0,0,0,0,0
A3538,0,0,0,1.0019582262109,1.0019582262109
A3539,0,3.01771667252281,2.00785343002263,7.09748429180284,2.00785343002263
A3540,0,0,0,0,0
A3541,0,0,0,0,0
A3542,0,1.0019582262109,3.01771667252281,1.0019582262109,0
A3543,2.00785343002263,8.12766676853256,2.00785343002263,4.03157938384363,0
A3544,1.0019582262109,3.01771667252281,1.0019582262109,2.00785343002263,2.00785343002263
A3545,0,3.01771667252281,1.0019582262109,7.09748429180284,9.16201161000583
A3546,0,0,0,0,1.0019582262109
A3547,1.0019582262109,0,0,0,0
A3548,0,2.00785343002263,0,1.0019582262109,3.01771667252281
A3549,0,0,0,0,0
A3550,0,0,0,0,0
A3551,0,0,0,0,0
A3552,0,0,0,0,0
A3553,1.0019582262109,0,0,0,0
A3554,0,0,0,0,0
A3555,0,0,0,0,0
A3556,0,0,0,0,0
A3557,0,0,0,0,0
A3558,0,0,0,1.0019582262109,0
A3559,0,0,0,1.0019582262109,1.0019582262109
A3560,0,1.0019582262109,0,0,1.0019582262109
A3561,0,0,0,0,0
A3562,0,0,0,0,0
A3563,0,0,0,0,0
A3564,0,1.0019582262109,0,6.07143081403291,2.00785343002263
A3565,1.0019582262109,0,0,0,0
A3566,0,0,0,0,0
A3567,3.01771667252281,1.0019582262109,2.00785343002263,1.0019582262109,3.01771667252281
A3568,0,0,0,0,7.09748429180284
A3569,6.07143081403291,2.00785343002263,0,4.03157938384363,1.0019582262109
A3570,0,0,0,0,0
A3571,0,0,0,0,0
A3572,1.0019582262109,3.01771667252281,0,0,0
A3573,0,0,0,1.0019582262109,0
A3574,0,6.07143081403291,1.0019582262109,0,3.01771667252281
A3575,2.00785343002263,2.00785343002263,7.09748429180284,8.12766676853256,1.0019582262109
A3576,1.0019582262109,2.00785343002263,1.0019582262109,8.12766676853256,6.07143081403291
A3577,2.00785343002263,4.03157938384363,2.00785343002263,3.01771667252281,2.00785343002263
A3578,0,2.00785343002263,1.0019582262109,1.0019582262109,1.0019582262109
A3579,0,0,0,0,0
A3580,0,1.0019582262109,1.0019582262109,1.0019582262109,0
A3581,0,2.00785343002263,3.01771667252281,1.0019582262109,2.00785343002263
A3582,0,3.01771667252281,1.0019582262109,3.01771667252281,0
A3583,0,0,0,0,0
A3584,0,0,0,1.0019582262109,0
A3585,0,0,0,0,0
A3586,0,0,0,0,0
A3587,0,0,3.01771667252281,0,2.00785343002263
A3588,0,0,0,0,0
A3589,0,5.04947336903132,0,0,0
A3590,0,0,0,0,0
A3591,2.00785343002263,0,0,3.01771667252281,0
A3592,1.0019582262109,1.0019582262109,0,1.0019582262109,1.0019582262109
A3593,0,0,0,0,0
A3594,0,0,0,0,0
A3595,0,0,0,0,0
A3596,0,0,0,0,0
A3597,1.0019582262109,0,0,2.00785343002263,3.01771667252281
A3598,0,9.16201161000583,2.00785343002263,3.01771667252281,2.00785343002263
A3599,0,0,0,0,0
A3600,0,0,0,0,0
A3601,1.0019582262109,4.03157938384363,1.0019582262109,0,1.0019582262109
A3602,1.0019582262109,1.0019582262109,2.00785343002263,5.04947336903132,0
A3603,0,0,0,0,0
A3604,2.00785343002263,3.01771667252281,1.0019582262109,3.01771667252281,1.0019582262109
A3605,1.0019582262109,0,0,2.00785343002263,0
A3606,0,0,0,0,2.00785343002263
A3607,0,0,1.0019582262109,0,0
A3608,0,0,0,1.0019582262109,0
A3609,0,0,0,0,0
A3610,0,0,0,0,0
A3611,0,0,0,0,0
A3612,0,0,0,0,0
A3613,2.00785343002263,7.09748429180284,1.0019582262109,2.00785343002263,0
A3614,1.0019582262109,0,1.0019582262109,0,0
A3615,0,1.0019582262109,1.0019582262109,0,0
A3616,3.01771667252281,3.01771667252281,3.01771667252281,0,0
A3617,1.0019582262109,0,0,1.0019582262109,1.0019582262109
A3618,2.00785343002263,0,0,2.00785343002263,0
A3619,1.0019582262109,0,0,0,0
A3620,0,0,0,0,0
A3621,0,0,0,0,0
A3622,2.00785343002263,0,0,0,0
A3623,2.00785343002263,1.0019582262109,0,0,0
A3624,0,0,0,0,0
A3625,0,5.04947336903132,0,2.00785343002263,0
A3626,0,0,0,0,0
A3627,0,0,0,0,0
A3628,0,0,0,0,0
A3629,0,0,2.00785343002263,0,1.0019582262109
A3630,0,0,0,0,0
A3631,0,0,0,0,0
A3632,0,1.0019582262109,0,1.0019582262109,1.0019582262109
A3633,7.09748429180284,3.01771667252281,2.00785343002263,4.03157938384363,1.0019582262109
A3634,0,0,3.01771667252281,2.00785343002263,1.0019582262109
A3635,0,0,0,0,0
A3636,0,4.03157938384363,0,0,0
A3637,0,0,0,0,0
A3638,9.16201161000583,13.3416962915876,4.03157938384363,21.9115341658633,10.2005525880831
A3639,2.00785343002263,0,5.04947336903132,1.0019582262109,1.0019582262109
A3640,0,0,0,0,0
A3641,0,0,0,0,1.0019582262109
A3642,0,0,0,0,0
A3643,0,0,0,0,0
A3644,0,1.0019582262109,0,0,0
A3645,0,0,0,0,0
A3646,0,0,0,0,0
A3647,0,0,0,0,0
A3648,0,0,0,0,0
A3649,0,5.04947336903132,0,3.01771667252281,0
A3650,0,1.0019582262109,0,1.0019582262109,1.0019582262109
A3651,0,0,0,0,0
A3652,0,0,0,0,0
A3653,0,0,0,0,0
A3654,0,0,0,0,0
A3655,0,0,0,1.0019582262109,1.0019582262109
A3656,0,0,0,0,0
A3657,3.01771667252281,14.3973678906563,1.0019582262109,8.12766676853256,6.07143081403291
A3658,2.00785343002263,3.01771667252281,3.01771667252281,6.07143081403291,2.00785343002263
A3659,1.0019582262109,6.07143081403291,0,2.00785343002263,1.0019582262109
A3660,0,2.00785343002263,0,1.0019582262109,3.01771667252281
A3661,0,0,0,0,0
A3662,3.01771667252281,0,0,0,0
A3663,0,0,0,1.0019582262109,0
A3664,1.0019582262109,3.01771667252281,1.0019582262109,3.01771667252281,0
A3665,0,1.0019582262109,0,1.0019582262109,0
A3666,2.00785343002263,4.03157938384363,1.0019582262109,2.00785343002263,2.00785343002263
A3667,0,0,0,0,0
A3668,0,0,0,0,0
A3669,0,0,0,0,0
A3670,0,0,0,3.01771667252281,2.00785343002263
A3671,0,0,0,2.00785343002263,0
A3672,3.01771667252281,0,2.00785343002263,4.03157938384363,0
A3673,0,0,3.01771667252281,4.03157938384363,0
A3674,0,0,1.0019582262109,2.00785343002263,0
A3675,0,3.01771667252281,0,0,0
A3676,0,0,0,0,0
A3677,0,0,0,0,0
A3678,0,0,0,0,0
A3679,7.09748429180284,0,2.00785343002263,10.2005525880831,4.03157938384363
A3680,0,0,0,0,0
A3681,0,0,1.0019582262109,0,6.07143081403291
A3682,9.16201161000583,20.8244837002118,3.01771667252281,10.2005525880831,10.2005525880831
A3683,1.0019582262109,2.00785343002263,0,1.0019582262109,0
A3684,0,1.0019582262109,2.00785343002263,1.0019582262109,0
A3685,0,0,0,1.0019582262109,0
A3686,1.0019582262109,0,1.0019582262109,1.0019582262109,2.00785343002263
A3687,0,0,0,0,0
A3688,1.0019582262109,1.0019582262109,2.00785343002263,3.01771667252281,3.01771667252281
A3689,0,0,0,0,0
A3690,0,0,0,0,0
A3691,0,0,0,0,0
A3692,1.0019582262109,0,0,0,0
A3693,0,0,0,0,0
A3694,1.0019582262109,1.0019582262109,0,0,0
A3695,12.2903601117083,1.0019582262109,0,9.16201161000583,0
A3696,0,0,0,0,0
A3697,0,0,0,0,0
A3698,0,0,0,0,0
A3699,0,0,0,1.0019582262109,0
A3700,1.0019582262109,2.00785343002263,0,3.01771667252281,0
A3701,5.04947336903132,6.07143081403291,1.0019582262109,1.0019582262109,2.00785343002263
A3702,0,0,1.0019582262109,8.12766676853256,0
A3703,1.0019582262109,0,1.0019582262109,1.0019582262109,0
A3704,0,0,0,0,0
A3705,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263,1.0019582262109
A3706,1.0019582262109,3.01771667252281,1.0019582262109,3.01771667252281,1.0019582262109
A3707,0,1.0019582262109,1.0019582262109,1.0019582262109,0
A3708,0,0,0,2.00785343002263,2.00785343002263
A3709,1.0019582262109,1.0019582262109,2.00785343002263,10.2005525880831,5.04947336903132
A3710,1.0019582262109,0,1.0019582262109,1.0019582262109,0
A3711,2.00785343002263,0,4.03157938384363,3.01771667252281,5.04947336903132
A3712,0,0,0,0,0
A3713,0,1.0019582262109,0,0,0
A3714,0,0,0,0,0
A3715,0,0,0,0,0
A3716,1.0019582262109,0,0,0,0
A3717,2.00785343002263,26.3064918931888,3.01771667252281,7.09748429180284,9.16201161000583
A3718,0,0,0,4.03157938384363,0
A3719,0,0,0,0,0
A3720,0,0,0,0,1.0019582262109
A3721,3.01771667252281,12.2903601117083,0,5.04947336903132,0
A3722,0,0,0,0,0
A3723,1.0019582262109,0,0,1.0019582262109,0
A3724,0,0,0,0,0
A3725,4.03157938384363,0,1.0019582262109,2.00785343002263,0
A3726,0,1.0019582262109,1.0019582262109,0,0
A3727,0,0,0,1.0019582262109,0
A3728,0,1.0019582262109,0,1.0019582262109,0
A3729,2.00785343002263,3.01771667252281,5.04947336903132,5.04947336903132,2.00785343002263
A3730,0,1.0019582262109,0,1.0019582262109,0
A3731,4.03157938384363,4.03157938384363,4.03157938384363,6.07143081403291,4.03157938384363
A3732,0,0,0,0,0
A3733,0,0,0,0,0
A3734,0,0,0,0,0
A3735,7.09748429180284,16.5218614112182,3.01771667252281,8.12766676853256,12.2903601117083
A3736,0,6.07143081403291,0,0,0
A3737,1.0019582262109,0,1.0019582262109,2.00785343002263,5.04947336903132
A3738,1.0019582262109,0,0,0,83.1543345667168
A3739,1.0019582262109,0,0,2.00785343002263,0
A3740,0,0,0,0,0
A3741,1.0019582262109,0,0,0,5.04947336903132
A3742,0,0,2.00785343002263,0,0
A3743,0,0,0,0,0
A3744,3.01771667252281,2.00785343002263,1.0019582262109,3.01771667252281,1.0019582262109
A3745,0,0,0,0,1.0019582262109
